#Event  L(segment)  X(mm)  Z(mm)  T(us) 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2908 9 0.095000 0.385000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2909 9 0.100000 0.385000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2910 9 0.105000 0.385000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2911 9 0.110000 0.385000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2912 9 0.115000 0.385000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2913 9 0.120000 0.385000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2914 9 0.125000 0.385000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2915 9 0.130000 0.385000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2916 9 0.075000 0.380000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2917 9 0.080000 0.380000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2918 9 0.085000 0.380000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2919 9 0.090000 0.380000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2920 9 0.095000 0.380000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2921 9 0.100000 0.380000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2922 9 0.105000 0.380000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2923 9 0.110000 0.380000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2924 9 0.115000 0.380000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2925 9 0.120000 0.380000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2926 9 0.125000 0.380000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2927 9 0.130000 0.380000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2928 9 0.075000 0.375000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2929 9 0.080000 0.375000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2930 9 0.085000 0.375000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2931 9 0.090000 0.375000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2932 9 0.095000 0.375000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2933 9 0.100000 0.375000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2934 9 0.105000 0.375000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2935 9 0.110000 0.375000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2936 9 0.115000 0.375000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2937 9 0.120000 0.375000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2938 9 0.125000 0.375000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2939 9 0.130000 0.375000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2940 9 0.075000 0.370000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2941 9 0.080000 0.370000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2942 9 0.085000 0.370000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2943 9 0.090000 0.370000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2944 9 0.095000 0.370000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2945 9 0.100000 0.370000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2946 9 0.105000 0.370000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2947 9 0.110000 0.370000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2948 9 0.115000 0.370000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2949 9 0.120000 0.370000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2950 9 0.125000 0.370000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2951 9 0.130000 0.370000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2952 9 0.075000 0.365000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2953 9 0.080000 0.365000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2954 9 0.085000 0.365000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2955 9 0.090000 0.365000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2956 9 0.095000 0.365000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2957 9 0.100000 0.365000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2958 9 0.105000 0.365000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2959 9 0.110000 0.365000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2960 9 0.115000 0.365000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2961 9 0.120000 0.365000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2962 9 0.125000 0.365000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2963 9 0.130000 0.365000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2964 9 0.075000 0.360000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2965 9 0.080000 0.360000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2966 9 0.085000 0.360000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2967 9 0.090000 0.360000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2968 9 0.095000 0.360000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2969 9 0.100000 0.360000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2970 9 0.105000 0.360000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2971 9 0.110000 0.360000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2972 9 0.115000 0.360000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2973 9 0.120000 0.360000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2974 9 0.125000 0.360000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2975 9 0.130000 0.360000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2976 9 0.075000 0.355000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2977 9 0.080000 0.355000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2978 9 0.085000 0.355000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2979 9 0.090000 0.355000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2980 9 0.095000 0.355000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2981 9 0.100000 0.355000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2982 9 0.105000 0.355000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2983 9 0.110000 0.355000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2984 9 0.115000 0.355000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2985 9 0.120000 0.355000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2986 9 0.125000 0.355000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2987 9 0.130000 0.355000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2988 9 0.075000 0.350000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2989 9 0.080000 0.350000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2990 9 0.085000 0.350000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2991 9 0.090000 0.350000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2992 9 0.095000 0.350000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2993 9 0.100000 0.350000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2994 9 0.105000 0.350000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2995 9 0.110000 0.350000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2996 9 0.115000 0.350000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2997 9 0.120000 0.350000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2998 9 0.125000 0.350000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
2999 9 0.130000 0.350000 0.005000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3000 9 0.075000 0.345000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3001 9 0.080000 0.345000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3002 9 0.085000 0.345000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3003 9 0.090000 0.345000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3004 9 0.095000 0.345000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3005 9 0.100000 0.345000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3006 9 0.105000 0.345000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3007 9 0.110000 0.345000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3008 9 0.115000 0.345000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3009 9 0.120000 0.345000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3010 9 0.125000 0.345000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3011 9 0.130000 0.345000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3012 9 0.075000 0.340000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3013 9 0.080000 0.340000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3014 9 0.085000 0.340000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3015 9 0.090000 0.340000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3016 9 0.095000 0.340000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3017 9 0.100000 0.340000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3018 9 0.105000 0.340000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3019 9 0.110000 0.340000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3020 9 0.115000 0.340000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3021 9 0.120000 0.340000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3022 9 0.125000 0.340000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3023 9 0.130000 0.340000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3024 9 0.075000 0.335000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3025 9 0.080000 0.335000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3026 9 0.085000 0.335000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3027 9 0.090000 0.335000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3028 9 0.095000 0.335000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3029 9 0.100000 0.335000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3030 9 0.105000 0.335000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3031 9 0.110000 0.335000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3032 9 0.115000 0.335000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3033 9 0.120000 0.335000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3034 9 0.125000 0.335000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3035 9 0.130000 0.335000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3036 9 0.075000 0.330000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3037 9 0.080000 0.330000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3038 9 0.085000 0.330000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3039 9 0.090000 0.330000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3040 9 0.095000 0.330000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3041 9 0.100000 0.330000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3042 9 0.105000 0.330000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3043 9 0.110000 0.330000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3044 9 0.115000 0.330000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3045 9 0.120000 0.330000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3046 9 0.125000 0.330000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3047 9 0.130000 0.330000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3048 9 0.075000 0.325000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3049 9 0.080000 0.325000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3050 9 0.085000 0.325000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3051 9 0.090000 0.325000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3052 9 0.095000 0.325000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3053 9 0.100000 0.325000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3054 9 0.105000 0.325000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3055 9 0.110000 0.325000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3056 9 0.115000 0.325000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3057 9 0.120000 0.325000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3058 9 0.125000 0.325000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3059 9 0.130000 0.325000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3060 9 0.075000 0.320000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3061 9 0.080000 0.320000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3062 9 0.085000 0.320000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3063 9 0.090000 0.320000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3064 9 0.095000 0.320000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3065 9 0.100000 0.320000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3066 9 0.105000 0.320000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3067 9 0.110000 0.320000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3068 9 0.115000 0.320000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3069 9 0.120000 0.320000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3070 9 0.125000 0.320000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3071 9 0.130000 0.320000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3072 9 0.075000 0.315000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3073 9 0.080000 0.315000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3074 9 0.085000 0.315000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3075 9 0.090000 0.315000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3076 9 0.095000 0.315000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3077 9 0.100000 0.315000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3078 9 0.105000 0.315000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3079 9 0.110000 0.315000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3080 9 0.115000 0.315000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3081 9 0.120000 0.315000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3082 9 0.125000 0.315000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3083 9 0.130000 0.315000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3084 9 0.075000 0.310000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3085 9 0.080000 0.310000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3086 9 0.085000 0.310000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3087 9 0.090000 0.310000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3088 9 0.095000 0.310000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3089 9 0.100000 0.310000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3090 9 0.105000 0.310000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3091 9 0.110000 0.310000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3092 9 0.115000 0.310000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3093 9 0.120000 0.310000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3094 9 0.125000 0.310000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3095 9 0.130000 0.310000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3096 9 0.075000 0.305000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3097 9 0.080000 0.305000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3098 9 0.085000 0.305000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3099 9 0.090000 0.305000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3100 9 0.095000 0.305000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3101 9 0.100000 0.305000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3102 9 0.105000 0.305000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3103 9 0.110000 0.305000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3104 9 0.115000 0.305000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3105 9 0.120000 0.305000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3106 9 0.125000 0.305000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3107 9 0.130000 0.305000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3108 9 0.075000 0.300000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3109 9 0.080000 0.300000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3110 9 0.085000 0.300000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3111 9 0.090000 0.300000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3112 9 0.095000 0.300000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3113 9 0.100000 0.300000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3114 9 0.105000 0.300000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3115 9 0.110000 0.300000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3116 9 0.115000 0.300000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3117 9 0.120000 0.300000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3118 9 0.125000 0.300000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3119 9 0.130000 0.300000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3120 9 0.075000 0.295000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3121 9 0.080000 0.295000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3122 9 0.085000 0.295000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3123 9 0.090000 0.295000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3124 9 0.095000 0.295000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3125 9 0.100000 0.295000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3126 9 0.105000 0.295000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3127 9 0.110000 0.295000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3128 9 0.115000 0.295000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3129 9 0.120000 0.295000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3130 9 0.125000 0.295000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3131 9 0.130000 0.295000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3132 9 0.075000 0.290000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3133 9 0.080000 0.290000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3134 9 0.085000 0.290000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3135 9 0.090000 0.290000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3136 9 0.095000 0.290000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3137 9 0.100000 0.290000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3138 9 0.105000 0.290000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3139 9 0.110000 0.290000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3140 9 0.115000 0.290000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3141 9 0.120000 0.290000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3142 9 0.125000 0.290000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3143 9 0.130000 0.290000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3144 9 0.075000 0.285000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3145 9 0.080000 0.285000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3146 9 0.085000 0.285000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3147 9 0.090000 0.285000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3148 9 0.095000 0.285000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3149 9 0.100000 0.285000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3150 9 0.105000 0.285000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3151 9 0.110000 0.285000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3152 9 0.115000 0.285000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3153 9 0.120000 0.285000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3154 9 0.125000 0.285000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3155 9 0.130000 0.285000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3156 9 0.075000 0.280000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3157 9 0.080000 0.280000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3158 9 0.085000 0.280000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3159 9 0.090000 0.280000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3160 9 0.095000 0.280000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3161 9 0.100000 0.280000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3162 9 0.105000 0.280000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3163 9 0.110000 0.280000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3164 9 0.115000 0.280000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3165 9 0.120000 0.280000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3166 9 0.125000 0.280000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3167 9 0.130000 0.280000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3168 9 0.075000 0.275000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3169 9 0.080000 0.275000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3170 9 0.085000 0.275000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3171 9 0.090000 0.275000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3172 9 0.095000 0.275000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3173 9 0.100000 0.275000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3174 9 0.105000 0.275000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3175 9 0.110000 0.275000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3176 9 0.115000 0.275000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3177 9 0.120000 0.275000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3178 9 0.125000 0.275000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3179 9 0.130000 0.275000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3180 9 0.075000 0.270000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3181 9 0.080000 0.270000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3182 9 0.085000 0.270000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3183 9 0.090000 0.270000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3184 9 0.095000 0.270000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3185 9 0.100000 0.270000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3186 9 0.105000 0.270000 0.004000 
